internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22701835,Akletos melanoceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Akletos,melanoceps,,,,,"(Spix, 1825)",<p><em>Akletos melanoceps </em>(del Hoyo and Collar 2016) was previously listed as <em>Myrmeciza melanoceps</em>.</p>  <p>&#160;</p>
22701841,Hafferia fortis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Hafferia,fortis,,,,,"(Sclater & Salvin, 1868)",<p><em>Hafferia fortis </em>(del Hoyo and Collar 2016) was previously listed as <em>Myrmeciza fortis</em>.</p>  <p>&#160;</p>
22701851,Myrmophylax atrothorax,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Myrmophylax,atrothorax,,,,,"(Boddaert, 1783)",<p><em>Myrmophylax atrothorax </em>(del Hoyo and Collar 2016) was previously listed as <em>Myrmeciza atrothorax</em>.</p>  <p>&#160;</p>
22701887,Oneillornis salvini,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Oneillornis,salvini,,,,,"(Berlepsch, 1901)",<p><em>Oneillornis salvini </em>(del Hoyo and Collar 2016) was previously listed as <em>Gymnopithys salvini</em>.</p>  <p>&#160;</p>
22703618,Ailuroedus buccoides,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PTILONORHYNCHIDAE,Ailuroedus,buccoides,,,,,"(Temminck, 1835)",
22703621,Ailuroedus melanotis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PTILONORHYNCHIDAE,Ailuroedus,melanotis,,,,,"(Gray, 1858)",
22703644,Amblyornis inornata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PTILONORHYNCHIDAE,Amblyornis,inornata,,,,,"(Schlegel, 1871)",
22703654,Amblyornis subalaris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PTILONORHYNCHIDAE,Amblyornis,subalaris,,,,,"Sharpe, 1884",
22703679,Ptilonorhynchus violaceus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PTILONORHYNCHIDAE,Ptilonorhynchus,violaceus,,,,,"(Vieillot, 1816)",
22703694,Chlamydera nuchalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PTILONORHYNCHIDAE,Chlamydera,nuchalis,,,,,"(Jardine & Selby, 1830)",
22703752,Malurus elegans,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALURIDAE,Malurus,elegans,,,,,"Gould, 1837",
22703934,Melilestes megarhynchus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melilestes,megarhynchus,,,,,"(Gray, 1858)",
22703940,Glycichaera fallax,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Glycichaera,fallax,,,,,"Salvadori, 1878",
22703943,Lichmera lombokia,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Lichmera,lombokia,,,,,"(Mathews, 1926)",
22703955,Lichmera incana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Lichmera,incana,,,,,"(Latham, 1790)",
22703959,Lichmera squamata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Lichmera,squamata,,,,,"(Salvadori, 1878)",
22703969,Lichmera monticola,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Lichmera,monticola,,,,,"(Stresemann, 1912)",
22703972,Lichmera flavicans,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Lichmera,flavicans,,,,,"(Vieillot, 1817)",
22703984,Microptilotis montanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Microptilotis,montanus,,,,,"(Salvadori, 1880)",<p><em>Microptilotis montanus </em>(del Hoyo and Collar 2016) was previously listed as <em>Meliphaga montana</em>.</p>  <p>&#160;</p>
22703987,Microptilotis mimikae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Microptilotis,mimikae,,,,,"(Ogilvie-Grant, 1911)",<p><em>Microptilotis mimikae </em>(del Hoyo and Collar 2016) was previously listed as <em>Meliphaga mimikae</em>.</p>  <p>&#160;</p>
22703990,Microptilotis orientalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Microptilotis,orientalis,,,,,"(Meyer, 1894)",<p><em>Microptilotis orientalis </em>(del Hoyo and Collar 2016) was previously listed as <em>Meliphaga orientalis</em>.</p>  <p>&#160;</p>
22703996,Meliphaga aruensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Meliphaga,aruensis,,,,,"(Sharpe, 1884)",
22703999,Microptilotis analogus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Microptilotis,analogus,,,,,"(Reichenbach, 1852)",<p><em>Microptilotis analogus </em>(del Hoyo and Collar 2016) was previously listed as <em>Meliphaga analoga</em>.</p>  <p>&#160;</p>
22704013,Microptilotis flavirictus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Microptilotis,flavirictus,,,,,"(Salvadori, 1880)",<p><em>Microptilotis flavirictus </em>(del Hoyo and Collar 2016) was previously listed as <em>Meliphaga flavirictus</em>.</p>  <p>&#160;</p>
22704040,Caligavis obscura,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Caligavis,obscura,,,,,"(De Vis, 1897)",<p><em>Caligavis obscura </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus obscurus</em>.</p>  <p>&#160;</p>
22704016,Meliphaga lewinii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Meliphaga,lewinii,,,,,"(Swainson, 1837)",
22704037,Caligavis subfrenata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Caligavis,subfrenata,,,,,"(Salvadori, 1876)",<p><em>Caligavis subfrenata </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus subfrenatus</em>.</p>  <p>&#160;</p>
22704052,Caligavis chrysops,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Caligavis,chrysops,,,,,"(Latham, 1801)",<p><em>Caligavis chrysops </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus chrysops</em>.</p>  <p>&#160;</p>
22704058,Gavicalis fasciogularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Gavicalis,fasciogularis,,,,,"(Gould, 1854)",<p><em>Gavicalis fasciogularis </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus fasciogularis</em>.</p>  <p>&#160;</p>
22704064,Stomiopera flava,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Stomiopera,flava,,,,,"(Gould, 1843)",<p><em>Stomiopera flava </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus flavus</em>.</p>  <p>&#160;</p>
22704088,Ptilotula fusca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Ptilotula,fusca,,,,,"(Gould, 1837)",<p><em>Ptilotula fusca </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus fuscus</em>.</p>  <p>&#160;</p>
22704097,Ptilotula penicillata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Ptilotula,penicillata,,,,,"(Gould, 1837)",<p><em>Ptilotula penicillata </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus penicillatus</em>.</p>  <p>&#160;</p>
22704103,Xanthotis polygrammus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Xanthotis,polygrammus,,,,,"(Gray, 1861)",
22704119,Meliphacator provocator,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Meliphacator,provocator,,,,,"(Layard, 1875)",<em>Meliphacator provocator</em> (del Hoyo   and Collar 2016) was previously listed as <em>Xanthotis   provocator</em>.
22704122,Oreornis chrysogenys,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Oreornis,chrysogenys,,,,,"van Oort, 1910",
22704161,Pycnopygius ixoides,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Pycnopygius,ixoides,,,,,"(Salvadori, 1878)",
22704164,Pycnopygius cinereus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Pycnopygius,cinereus,,,,,"(Sclater, 1873)",
22704151,Melithreptus brevirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melithreptus,brevirostris,,,,,"(Vigors & Horsfield, 1827)",
22704233,Ptiloprora plumbea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Ptiloprora,plumbea,,,,,"(Salvadori, 1894)",
22704236,Ptiloprora meekiana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Ptiloprora,meekiana,,,,,"(Rothschild & Hartert, 1907)",
22704239,Ptiloprora erythropleura,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Ptiloprora,erythropleura,,,,,"(Salvadori, 1876)",
22704242,Ptiloprora mayri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Ptiloprora,mayri,,,,,"Hartert, 1930",
22704245,Ptiloprora guisei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Ptiloprora,guisei,,,,,"(De Vis, 1894)",
22704248,Ptiloprora perstriata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Ptiloprora,perstriata,,,,,"(De Vis, 1898)",
22704252,Melionyx fuscus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melionyx,fuscus,,,,,"(De Vis, 1897)","Previously placed in <em>Melidectes</em>, now separated with <em>M. nouhuysi </em>and <em>M. princeps</em> in <em>Melionyx</em>, following Andersen <em>et al.</em> (2019) who confirmed a paraphyletic circumstance in <em>Melidectes</em> reported in an earlier study in which the three species above occupy a separate clade; they are also vocally and morphologically distinct, with sooty plumage lacking green wings and tail. The authors propose reviving the genus <em>Melionyx</em> (mentioned in the Checklist genus account for <em>Melidectes</em>) for these three species, and this is accepted here. The three comprise a group of medium-sized species that differ from other current congeners in size, morphology, plumage and voice. Populations across Central Ranges previously recognized as subspecies <em>occidentalis</em>, including Eastern Highlands form <em>gilliardi</em>; but recent study (Beehler &amp; Pratt 2016) noted no discernible plumage or bare-part differences, and size variation is clinal (small in W to large in E &amp; SE). Monotypic."
22704260,Melionyx nouhuysi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melionyx,nouhuysi,,,,,"(van Oort, 1910)","Previously placed in <em>Melidectes</em>, now separated with <em>M. fuscus</em> and <em>M. princeps</em> in <em>Melionyx</em>, following Andersen <em>et al. </em>(2019) who confirmed a paraphyletic circumstance in <em>Melidectes</em> reported in an earlier study in which the three species above occupy a separate clade; they are also vocally and morphologically distinct, with sooty plumage lacking green wings and tail. The authors propose reviving the genus <em>Melionyx </em>(mentioned in the Checklist genus account for <em>Melidectes</em>) for these three species, and this is accepted here. The three comprise a group of medium-sized species that differ from other current congeners in size, morphology, plumage and voice. Length of bill may vary, being longer in Star Mts. than in Snow Mts.; study required. Monotypic."
22704268,Melidectes ochromelas,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melidectes,ochromelas,,,,,"(Meyer, 1875)",
22704272,Melidectes leucostephes,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melidectes,leucostephes,,,,,"(Meyer, 1875)",
22704276,Melidectes belfordi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melidectes,belfordi,,,,,"(De Vis, 1890)",
22704280,Melidectes rufocrissalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melidectes,rufocrissalis,,,,,"(Reichenow, 1915)",
22704284,Melidectes foersteri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melidectes,foersteri,,,,,"(Rothschild & Hartert, 1911)",
22704288,Melidectes torquatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melidectes,torquatus,,,,,"Sclater, 1873",
22704292,Meliarchus sclateri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Meliarchus,sclateri,,,,,"(Gray, 1870)",<em>Meliarchus sclateri </em>(del Hoyo and   Collar 2016) was previously listed as <em>Melidectes   sclateri</em>.
22704295,Melipotes gymnops,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melipotes,gymnops,,,,,"Sclater, 1873",
22704304,Melipotes ater,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melipotes,ater,,,,,"Rothschild & Hartert, 1911",
22704307,Myza celebensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myza,celebensis,,,,,"(Meyer & Wiglesworth, 1895)",
22704310,Myza sarasinorum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myza,sarasinorum,,,,,"Meyer & Wiglesworth, 1895",
22704378,Gliciphila undulata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Gliciphila,undulata,,,,,"(Sparrman, 1787)",<p><em></em><em>Gliciphila undulata </em>(del Hoyo and Collar 2016) was previously listed as <em>Phylidonyris undulatus</em>.  </p><p>&#160;</p>
22704385,Gliciphila notabilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Gliciphila,notabilis,,,,,"Sharpe, 1899",<p><em>Gliciphila notabilis </em>(del Hoyo and Collar 2016) was previously listed as <em>Phylidonyris notabilis</em>.</p>
22700617,Schiffornis major,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Schiffornis,major,,,,,"Des Murs, 1856",
22700629,Schiffornis virescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Schiffornis,virescens,,,,,"(Lafresnaye, 1838)",
22700655,Pachyramphus albogriseus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,albogriseus,,,,,"Sclater, 1857",
22700683,Pachyramphus validus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,validus,,,,,"(Lichtenstein, 1823)",
22700791,Pipreola aureopectus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Pipreola,aureopectus,,,,,"(Lafresnaye, 1843)",
22700794,Pipreola jucunda,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Pipreola,jucunda,,,,,"Sclater, 1860",
22700797,Pipreola lubomirskii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Pipreola,lubomirskii,,,,,"Taczanowski, 1879",
22700821,Iodopleura isabellae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Iodopleura,isabellae,,,,,"Parzudaki, 1847",
22700891,Cotinga cayana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Cotinga,cayana,,,,,"(Linnaeus, 1766)",
22700894,Xipholena punicea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Xipholena,punicea,,,,,"(Pallas, 1764)",
22700985,Pipra aureola,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Pipra,aureola,,,,,"(Linnaeus, 1758)",
22700974,Rupicola peruvianus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Rupicola,peruvianus,,,,,"(Latham, 1790)",
22700991,Pipra filicauda,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Pipra,filicauda,,,,,"Spix, 1825",
22701003,Ceratopipra chloromeros,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Ceratopipra,chloromeros,,,,,"Tschudi, 1844",<em>Ceratopipra chloromeros</em> (del Hoyo   and Collar 2016) was previously listed as <em>Pipra   chloromeros</em>.
22701006,Ceratopipra cornuta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Ceratopipra,cornuta,,,,,"Spix, 1825",<em>Ceratopipra cornuta</em> (del Hoyo and   Collar 2016) was previously listed as <em>Pipra   cornuta</em>.
22701020,Lepidothrix suavissima,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Lepidothrix,suavissima,,,,,"Salvin & Godman, 1882",
22701050,Lepidothrix nattereri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Lepidothrix,nattereri,,,,,"Sclater, 1865",
22701062,Lepidothrix coeruleocapilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Lepidothrix,coeruleocapilla,,,,,"Tschudi, 1844",
22701068,Antilophia galeata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Antilophia,galeata,,,,,"(Lichtenstein, 1823)",
22701080,Chiroxiphia boliviana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Chiroxiphia,boliviana,,,,,"Allen, 1889",
22701093,Corapipo gutturalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Corapipo,gutturalis,,,,,"(Linnaeus, 1766)",
22701115,Machaeropterus pyrocephalus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Machaeropterus,pyrocephalus,,,,,"(Sclater, 1852)",
22701122,Machaeropterus deliciosus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Machaeropterus,deliciosus,,,,,"(Sclater, 1860)",
22701125,Xenopipo atronitens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Xenopipo,atronitens,,,,,"Cabanis, 1847",
22701183,Neopelma pallescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PIPRIDAE,Neopelma,pallescens,,,,,"(Lafresnaye, 1853)",
22701216,Piprites griseiceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Piprites,griseiceps,,,,,"Salvin, 1865",
22701955,Phlegopsis erythroptera,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Phlegopsis,erythroptera,,,,,"(Gould, 1855)",
22702054,Geocerthia serrana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Geocerthia,serrana,,,,,"(Taczanowski, 1875)",
22702150,Sylviorthorhynchus desmurii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Sylviorthorhynchus,desmurii,,,,,"Des Murs, 1847",<em>Sylviorthorhynchus desmurii</em> (del   Hoyo and Collar 2016) was previously listed as <em>Sylviorthorhynchus   desmursii.</em>
22702217,Asthenes fuliginosa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,fuliginosa,,,,,"(Lafresnaye, 1843)",
22702287,Synallaxis frontalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,frontalis,,,,,"Pelzeln, 1859",
22702360,Synallaxis rutilans,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,rutilans,,,,,"Temminck, 1823",
22702381,Synallaxis cinnamomea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,cinnamomea,,,,,"Lafresnaye, 1843",
22702399,Synallaxis scutata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,scutata,,,,,"Sclater, 1859",
22702594,Thripophaga fusciceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Thripophaga,fusciceps,,,,,"Sclater, 1889",
22702610,Phacellodomus sibilatrix,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Phacellodomus,sibilatrix,,,,,"Sclater, 1879",
22702621,Phacellodomus ruber,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Phacellodomus,ruber,,,,,"(Vieillot, 1817)",
22702627,Phacellodomus erythrophthalmus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Phacellodomus,erythrophthalmus,,,,,"(Wied, 1821)",
22702740,Pseudoseisura lophotes,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pseudoseisura,lophotes,,,,,"(Reichenbach, 1853)",
22702757,Ancistrops strigilatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Ancistrops,strigilatus,,,,,"(Spix, 1825)",
22702792,Anabacerthia ruficaudata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Anabacerthia,ruficaudata,,,,,"(d'Orbigny &amp; Lafresnaye, 1838)",<em>Anabacerthia ruficaudata </em>(del Hoyo   and Collar 2016) was previously listed as <em>Philydor   ruficaudatum.</em>
22702800,Philydor pyrrhodes,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Philydor,pyrrhodes,,,,,"(Cabanis, 1848)",
22702803,Syndactyla dimidiata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Syndactyla,dimidiata,,,,,"(Pelzeln, 1859)",
22702913,Anabazenops dorsalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Anabazenops,dorsalis,,,,,"Sclater & Salvin, 1880",
22702929,Syndactyla roraimae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Syndactyla,roraimae,,,,,"(Hellmayr, 1917)",
22702938,Automolus melanopezus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Automolus,melanopezus,,,,,"(Sclater, 1858)",
22702946,Automolus rufipileatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Automolus,rufipileatus,,,,,"(Pelzeln, 1859)",
22702949,Clibanornis rectirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Clibanornis,rectirostris,,,,,"(Wied, 1831)",<em>Clibanornis rectirostris</em> (del Hoyo   and Collar 2016) was previously listed as <em>Hylocryptus   rectirostris.</em>
22702972,Sclerurus caudacutus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Sclerurus,caudacutus,,,,,"(Vieillot, 1816)",
22702992,Xenops tenuirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Xenops,tenuirostris,,,,,"Pelzeln, 1859",
22703001,Megaxenops parnaguae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Megaxenops,parnaguae,,,,,"Reiser, 1905",
22703004,Pygarrhichas albogularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Pygarrhichas,albogularis,,,,,"(King, 1831)",
22703052,Dendrexetastes rufigula,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Dendrexetastes,rufigula,,,,,"(Lesson, 1844)",
22703055,Hylexetastes stresemanni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Hylexetastes,stresemanni,,,,,"Snethlage, 1925","Close to <em>H. perrotii</em> and <em>H. uniformis</em>, having similarities in voice and morphology, but genetic analyses of Azuaje-Rodríguez <em>et al.</em> (2020) showed that despite close similarities in vocalisations, the genus is composed of three major lineages with diagnostic plumage differences (da Silva <em>et al.</em>&#160;1995, Derryberry <em>et al.</em> 2012): <em>perrotii</em>, <em>stresemanni</em>, and <em>uniformis</em>. Characters of subspecies <em>insignis</em> suggest possible intergradation between <em>stresemanni</em> and <em>uniformis</em>. Has apparently hybridized intergenerically with <em>Dendrocolaptes picumnus</em> in W Brazil, one of few cases of hybridization in suboscines. Three subspecies recognized."
22703068,Xiphocolaptes albicollis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Xiphocolaptes,albicollis,,,,,"(Vieillot, 1818)",
22703076,Xiphocolaptes major,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Xiphocolaptes,major,,,,,"(Vieillot, 1818)",
22703079,Dendrocolaptes certhia,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Dendrocolaptes,certhia,,,,,"(Boddaert, 1783)",
22703112,Xiphorhynchus obsoletus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Xiphorhynchus,obsoletus,,,,,"(Lichtenstein, 1820)",
22703118,Xiphorhynchus spixii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Xiphorhynchus,spixii,,,,,"(Lesson, 1830)",
22703121,Xiphorhynchus elegans,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Xiphorhynchus,elegans,,,,,"(Pelzeln, 1868)",
22703124,Xiphorhynchus pardalotus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Xiphorhynchus,pardalotus,,,,,"(Vieillot, 1818)",
22703146,Xiphorhynchus triangularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Xiphorhynchus,triangularis,,,,,"(Lafresnaye, 1842)",
22703212,Chamaeza campanisona,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FORMICARIIDAE,Chamaeza,campanisona,,,,,"(Lichtenstein, 1823)",
22703225,Chamaeza ruficauda,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FORMICARIIDAE,Chamaeza,ruficauda,,,,,"(Cabanis & Heine, 1859)",
22703265,Grallaria eludens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,eludens,,,,,"Lowery & O'Neill, 1969",
22703281,Grallaria andicolus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,andicolus,,,,,"(Cabanis, 1873)",
22703305,Grallaria flavotincta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,flavotincta,,,,,"Sclater, 1877",
22703343,Myrmothera fulviventris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Myrmothera,fulviventris,,,,,"(Sclater, 1858)","Previously (Handbook of the Birds of the World and BirdLife International 2022) placed in <em>Hylopezus</em> but moved to current genus following Carneiro <em>et al.</em> (2019). Formerly considered conspecific with <em>M. dives</em>, but differs distinctly in voice and plumage. Possibly conspecific with vocally similar <em>M. berlepschi</em>. Two subspecies recognized."
22703346,Myrmothera berlepschi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Myrmothera,berlepschi,,,,,"(Hellmayr, 1903)","Previously (Handbook of the Birds of the World and BirdLife International 2022) placed in <em>Hylopezus</em> but moved to current genus following Carneiro <em>et al.</em> (2019). Possibly conspecific with vocally similar <em>M. fulviventris</em>. Racial identity of birds from SE Peru uncertain; currently placed in nominate, but at least some populations may belong with <em>yessupi</em>. Two subspecies recognized."
